epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,1117.77,0.8504,1.12578,1.77958,0.66598,0.61479,0.68966,0.54572,0.83318,1.22832,1.94837,0.000776633,0.000776633,0.000776633
154,1124.26,0.86138,1.14424,1.74826,0.70652,0.60446,0.70965,0.57156,0.82322,1.1655,1.93272,0.000774434,0.000774434,0.000774434
155,1130.87,0.855,1.12901,1.78125,0.71019,0.60569,0.71212,0.57148,0.81631,1.16212,1.92394,0.000772234,0.000772234,0.000772234
156,1138.15,0.86996,1.14494,1.76259,0.68135,0.58368,0.68822,0.54876,0.82769,1.23842,1.93711,0.000770034,0.000770034,0.000770034
157,1144.5,0.85299,1.12022,1.7647,0.68585,0.63011,0.71183,0.57434,0.81559,1.16585,1.93661,0.000767834,0.000767834,0.000767834
158,1151.62,0.84415,1.12593,1.76085,0.68595,0.63447,0.72182,0.57812,0.81552,1.15478,1.92634,0.000765635,0.000765635,0.000765635
159,1158.28,0.87584,1.13585,1.8027,0.67308,0.615,0.69267,0.5508,0.8266,1.253,1.9387,0.000763435,0.000763435,0.000763435
160,1164.48,0.86707,1.12462,1.77673,0.7101,0.60477,0.71165,0.56782,0.82617,1.1738,1.92055,0.000761235,0.000761235,0.000761235
161,1171.54,0.85148,1.12205,1.74931,0.70947,0.59559,0.70319,0.5577,0.82397,1.1997,1.92895,0.000759035,0.000759035,0.000759035
162,1177.96,0.8357,1.10391,1.7526,0.71948,0.61881,0.72471,0.58524,0.81077,1.12895,1.91559,0.000756835,0.000756835,0.000756835
163,1185.19,0.84733,1.13658,1.75857,0.71512,0.60891,0.71875,0.57369,0.81451,1.16565,1.93303,0.000754636,0.000754636,0.000754636
164,1191.88,0.82161,1.08351,1.74517,0.6741,0.61823,0.70061,0.56073,0.81699,1.2018,1.91926,0.000752436,0.000752436,0.000752436
165,1198.32,0.83657,1.10095,1.74263,0.67808,0.62177,0.70999,0.56477,0.81012,1.21019,1.93176,0.000750236,0.000750236,0.000750236
166,1204.93,0.84031,1.09383,1.77123,0.68881,0.62191,0.71186,0.57129,0.81281,1.19301,1.92761,0.000748036,0.000748036,0.000748036
167,1212.07,0.83849,1.11785,1.75671,0.67953,0.62286,0.70407,0.56712,0.81295,1.18203,1.92833,0.000745837,0.000745837,0.000745837
168,1218.83,0.84948,1.09534,1.76228,0.71329,0.59952,0.71027,0.57031,0.80708,1.16854,1.9193,0.000743637,0.000743637,0.000743637
169,1225.49,0.85392,1.10701,1.77301,0.66731,0.64215,0.70934,0.57035,0.81304,1.17741,1.92697,0.000741437,0.000741437,0.000741437
170,1232.14,0.83568,1.09488,1.74425,0.68895,0.64902,0.73313,0.59168,0.80092,1.13012,1.91253,0.000739237,0.000739237,0.000739237
171,1238.62,0.81612,1.06858,1.7305,0.71354,0.59593,0.71022,0.57053,0.81057,1.18053,1.91656,0.000737037,0.000737037,0.000737037
172,1245.87,0.83099,1.0954,1.72458,0.68483,0.63569,0.72334,0.58531,0.80247,1.14365,1.91127,0.000734838,0.000734838,0.000734838
173,1252.25,0.84457,1.11094,1.75071,0.72728,0.62059,0.73642,0.59662,0.79765,1.12152,1.91583,0.000732638,0.000732638,0.000732638
174,1259.2,0.82816,1.09274,1.74902,0.66816,0.63219,0.71439,0.57475,0.81081,1.15603,1.92029,0.000730438,0.000730438,0.000730438
175,1265.83,0.83498,1.0985,1.76816,0.72691,0.60642,0.72457,0.58433,0.80531,1.14013,1.92436,0.000728238,0.000728238,0.000728238
176,1272.37,0.82053,1.08307,1.71225,0.69018,0.59618,0.69791,0.55892,0.81045,1.21207,1.93069,0.000726038,0.000726038,0.000726038
177,1279.03,0.81137,1.06515,1.72588,0.69385,0.59866,0.69601,0.56043,0.81482,1.20209,1.92273,0.000723839,0.000723839,0.000723839
178,1285.91,0.84199,1.1011,1.74829,0.69297,0.63629,0.72693,0.58809,0.80614,1.13961,1.91783,0.000721639,0.000721639,0.000721639
179,1292.61,0.83956,1.08145,1.7719,0.70142,0.60853,0.70641,0.57019,0.81132,1.18297,1.91922,0.000719439,0.000719439,0.000719439
180,1299.44,0.8234,1.06453,1.75156,0.6854,0.63752,0.72181,0.58369,0.79896,1.15509,1.92563,0.000717239,0.000717239,0.000717239
181,1305.89,0.82584,1.07389,1.74877,0.70333,0.61982,0.72124,0.58327,0.80005,1.148,1.92567,0.00071504,0.00071504,0.00071504
