epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,1432.3,0.76927,0.81918,1.69538,0.75694,0.73434,0.81075,0.66941,0.73695,0.85006,1.9003,0.000849226,0.000849226,0.000849226
121,1443.99,0.74878,0.80356,1.68257,0.68804,0.68538,0.75968,0.62455,0.75907,0.98606,1.93817,0.000847026,0.000847026,0.000847026
122,1455.55,0.74853,0.78296,1.69621,0.75718,0.69998,0.79231,0.65524,0.7394,0.88001,1.90019,0.000844827,0.000844827,0.000844827
123,1467.14,0.75154,0.7996,1.69169,0.76778,0.70321,0.80236,0.66585,0.73364,0.87471,1.90436,0.000842627,0.000842627,0.000842627
124,1478.7,0.75068,0.80053,1.70978,0.71818,0.69566,0.77284,0.63786,0.73981,0.91882,1.92287,0.000840427,0.000840427,0.000840427
125,1490.22,0.75928,0.80796,1.71787,0.7528,0.72885,0.80159,0.66548,0.72962,0.87746,1.91761,0.000838227,0.000838227,0.000838227
126,1501.8,0.76285,0.78947,1.70221,0.72287,0.67588,0.77287,0.63437,0.7678,0.94864,1.94395,0.000836027,0.000836027,0.000836027
127,1513.4,0.75963,0.80803,1.69761,0.74704,0.7093,0.7929,0.65853,0.74086,0.89086,1.893,0.000833828,0.000833828,0.000833828
128,1524.97,0.73174,0.77214,1.65744,0.72962,0.69465,0.77979,0.64172,0.74928,0.9293,1.91134,0.000831628,0.000831628,0.000831628
129,1536.49,0.74037,0.78063,1.67178,0.72091,0.68036,0.76317,0.62364,0.76868,0.97831,1.93053,0.000829428,0.000829428,0.000829428
130,1548.09,0.74874,0.79283,1.69677,0.77104,0.69993,0.79354,0.65655,0.73176,0.88427,1.9026,0.000827228,0.000827228,0.000827228
131,1559.69,0.75863,0.78774,1.68081,0.76248,0.68798,0.78857,0.65168,0.7437,0.89879,1.90195,0.000825029,0.000825029,0.000825029
132,1571.23,0.74401,0.76356,1.70182,0.70615,0.69826,0.77183,0.63728,0.74245,0.93688,1.91032,0.000822829,0.000822829,0.000822829
133,1582.79,0.73786,0.76063,1.69343,0.73434,0.73612,0.80106,0.66531,0.73331,0.86925,1.89881,0.000820629,0.000820629,0.000820629
134,1594.39,0.73836,0.77223,1.68945,0.71388,0.63892,0.7352,0.60185,0.75247,1.03534,1.91996,0.000818429,0.000818429,0.000818429
135,1605.93,0.74557,0.76505,1.69015,0.73935,0.70529,0.78625,0.6501,0.73451,0.90287,1.92164,0.000816229,0.000816229,0.000816229
136,1617.52,0.75365,0.79357,1.68901,0.70446,0.71043,0.78228,0.64559,0.74494,0.91323,1.918,0.00081403,0.00081403,0.00081403
137,1629.17,0.7463,0.77249,1.6852,0.74294,0.73623,0.80303,0.66986,0.72678,0.8618,1.89854,0.00081183,0.00081183,0.00081183
138,1640.78,0.7384,0.75657,1.69375,0.72101,0.65964,0.74614,0.60806,0.76895,0.99026,1.93401,0.00080963,0.00080963,0.00080963
139,1652.32,0.73986,0.76538,1.67146,0.76261,0.70273,0.79607,0.66147,0.72138,0.86721,1.90232,0.00080743,0.00080743,0.00080743
140,1663.84,0.72119,0.76153,1.67222,0.74371,0.68137,0.77151,0.63816,0.73713,0.92415,1.9184,0.000805231,0.000805231,0.000805231
141,1675.45,0.736,0.75796,1.65928,0.74697,0.70932,0.79577,0.65762,0.73238,0.87247,1.91157,0.000803031,0.000803031,0.000803031
142,1686.98,0.70697,0.73507,1.6465,0.74671,0.72295,0.79457,0.65941,0.73971,0.86962,1.89814,0.000800831,0.000800831,0.000800831
143,1698.55,0.74832,0.7569,1.68214,0.74955,0.67769,0.77124,0.63372,0.74072,0.93465,1.91347,0.000798631,0.000798631,0.000798631
144,1710.03,0.74145,0.76128,1.66498,0.75291,0.72597,0.80753,0.66425,0.7378,0.85852,1.91155,0.000796431,0.000796431,0.000796431
145,1721.6,0.7227,0.73551,1.66842,0.778,0.6849,0.7891,0.65173,0.74278,0.90263,1.91571,0.000794232,0.000794232,0.000794232
146,1733.11,0.73807,0.75351,1.67369,0.73944,0.66417,0.76859,0.63151,0.75918,0.95152,1.90851,0.000792032,0.000792032,0.000792032
147,1744.64,0.73708,0.7607,1.70378,0.76535,0.73367,0.81372,0.67943,0.71547,0.83693,1.89125,0.000789832,0.000789832,0.000789832
148,1756.28,0.73423,0.7428,1.70977,0.75047,0.70464,0.78818,0.65194,0.73197,0.90161,1.91027,0.000787632,0.000787632,0.000787632
149,1767.83,0.73053,0.75042,1.68722,0.76233,0.65938,0.76959,0.63317,0.75384,0.94228,1.91997,0.000785433,0.000785433,0.000785433
150,1779.32,0.72374,0.74247,1.66256,0.77,0.69178,0.79553,0.66002,0.72625,0.88391,1.9044,0.000783233,0.000783233,0.000783233
151,1790.77,0.721,0.74219,1.68302,0.73356,0.70473,0.79299,0.65981,0.73058,0.88261,1.90385,0.000781033,0.000781033,0.000781033
152,1802.26,0.71212,0.72233,1.68489,0.74379,0.67841,0.76999,0.63248,0.73794,0.94317,1.91167,0.000778833,0.000778833,0.000778833
153,1813.79,0.72053,0.7453,1.68804,0.76438,0.689,0.7886,0.65365,0.73771,0.89099,1.91609,0.000776633,0.000776633,0.000776633
154,1825.33,0.72985,0.7479,1.66772,0.74062,0.68899,0.7772,0.63973,0.73579,0.91594,1.90696,0.000774434,0.000774434,0.000774434
155,1836.8,0.72854,0.73601,1.68345,0.72947,0.72515,0.78725,0.65466,0.71656,0.87904,1.90336,0.000772234,0.000772234,0.000772234
156,1848.34,0.74665,0.7682,1.67709,0.71517,0.68723,0.77016,0.63475,0.73478,0.94141,1.91947,0.000770034,0.000770034,0.000770034
157,1859.95,0.73354,0.74368,1.68793,0.72197,0.70467,0.77708,0.63962,0.74305,0.93011,1.91026,0.000767834,0.000767834,0.000767834
158,1871.48,0.72172,0.72739,1.66473,0.78067,0.73187,0.81822,0.68368,0.71703,0.82427,1.90854,0.000765635,0.000765635,0.000765635
159,1883.15,0.75714,0.75492,1.7185,0.75107,0.71196,0.79532,0.66988,0.72116,0.8794,1.90004,0.000763435,0.000763435,0.000763435
160,1894.74,0.74257,0.73766,1.69718,0.77861,0.70975,0.8023,0.66682,0.72595,0.84326,1.90431,0.000761235,0.000761235,0.000761235
161,1906.33,0.72676,0.74148,1.6631,0.77229,0.70544,0.80183,0.66813,0.7211,0.8608,1.89705,0.000759035,0.000759035,0.000759035
162,1917.86,0.71785,0.72998,1.67359,0.74455,0.7386,0.80783,0.67459,0.71503,0.83381,1.90496,0.000756835,0.000756835,0.000756835
163,1929.39,0.73138,0.74996,1.67767,0.77191,0.7012,0.79745,0.66543,0.72322,0.85938,1.91101,0.000754636,0.000754636,0.000754636
